,principal component 1,principal component 2,artists
3155,-2.497032714,1.105513818,The Rolling Stones
3156,1.051213767,-0.102809823,The Beach Boys
3157,-1.004495677,2.087306167,Frank Sinatra
3158,0.738959299,0.135294079,The Beach Boys
3159,1.304100388,1.8664653,Frank Sinatra
3160,-0.430433928,-0.641442479,The Rolling Stones
3161,-2.035541923,0.526695981,The Beach Boys
3162,0.028528614,0.615275326,The Beach Boys
3163,2.157272827,1.708809888,The Beach Boys
3164,0.784354825,-1.024088992,The Beach Boys
3165,1.092929259,-0.08661655,Frank Sinatra
3166,2.693902834,0.44405173,The Beach Boys
3167,0.708807253,-0.388827661,Frank Sinatra
3168,-1.168297024,-0.510226336,The Beach Boys
3169,0.897781068,-0.331382169,Bob Dylan
3170,0.598502868,0.587040053,The Beach Boys
3171,2.766843237,0.510035272,Frank Sinatra
3172,-1.390743452,-1.206298297,The Beach Boys
3173,1.490548002,-0.260711679,Bob Dylan
3174,1.482872712,1.28391816,Bob Dylan
3175,1.332027956,-1.337553314,Frank Sinatra
3176,1.045972767,0.179461421,The Beach Boys
3177,-2.134215292,0.335115048,Frank Sinatra
3178,2.263419302,1.517502975,The Beach Boys
3179,-0.452721937,-0.690486621,The Beach Boys
3180,-1.785885455,0.185187648,The Beach Boys
3181,1.180608947,-0.809782781,The Beach Boys
3182,-0.170632837,-0.094972314,The Beach Boys
3183,0.881218234,-1.336316018,Frank Sinatra
3184,0.060359841,3.102777723,Frank Sinatra
3185,2.06914381,-0.658419324,Elvis Presley
3186,0.94931741,0.123071411,Bob Dylan
3187,-0.388736979,-1.367469404,Bob Dylan
3188,1.387024965,-0.122084171,Frank Sinatra
3189,-1.1384705,1.003978298,The Beatles
3190,0.523013467,1.052900163,The Beatles
3191,2.349385133,-0.696791614,The Beach Boys
3192,1.93420815,-0.674163836,The Beatles
3193,-2.260977281,0.731128062,The Beatles
3194,-0.968218194,1.356592349,Elvis Presley
3195,2.409641922,-0.210935051,The Beach Boys
3196,1.697473778,-0.19898106,The Beatles
3197,-1.431523202,-0.525041531,The Beatles
3198,0.217369065,1.064176342,The Rolling Stones
3199,0.000450627,0.146916646,Frank Sinatra
3200,-0.853643277,-0.39150864,The Rolling Stones
3201,-1.97728987,-1.121850647,The Rolling Stones
3202,-0.218743431,0.022175868,Led Zeppelin
3203,0.835061069,-0.621474313,The Rolling Stones
3204,2.199523894,0.70807921,Led Zeppelin
3205,0.545702409,0.044263707,Led Zeppelin
3206,-0.249024342,-0.51337304,Bob Dylan
3207,0.266421119,0.284490742,Led Zeppelin
3208,0.112713684,0.299653668,Led Zeppelin
3209,-0.518203949,1.34372955,The Rolling Stones
3210,-1.499453588,-0.280975951,The Rolling Stones
3211,0.945731909,0.209896016,Led Zeppelin
3212,1.545497599,0.237028131,The Rolling Stones
3213,-1.678970538,-0.054145611,The Rolling Stones
3214,2.179717219,0.422255969,The Beach Boys
3215,-0.441490826,0.791088797,The Rolling Stones
3216,-0.958999497,0.165473024,The Rolling Stones
3217,-1.689368269,1.863950903,Led Zeppelin
3218,-1.758057571,1.365877444,The Rolling Stones
3219,-2.793217246,0.269576448,The Rolling Stones
3220,-2.463035143,-0.918788274,The Beatles
3221,-1.797115312,0.020271645,Led Zeppelin
3222,-0.487619825,-0.71766687,The Beatles
3223,0.181232881,-0.238331141,The Beatles
3224,0.169173172,-1.011245574,The Beatles
3225,-0.907755095,-0.710406288,The Beatles
3226,-0.761346742,-0.025701129,The Beatles
3227,-2.173669187,-1.482183115,The Beatles
3228,-0.292591991,-0.024762348,The Beatles
3229,2.318130759,-0.395871613,The Beatles
3230,-0.70580633,-1.453451196,The Beach Boys
3231,-1.000260844,-0.913590902,The Beach Boys
3232,-2.111028726,-0.552803324,The Rolling Stones
3233,2.986732327,-0.435605552,Johnny Cash
3234,-0.474776167,-0.144901417,Bob Dylan
3235,-1.16298442,0.027353641,Led Zeppelin
3236,-1.254343512,2.987678135,Led Zeppelin
3237,-0.033174418,3.916330661,Led Zeppelin
3238,0.004202517,-0.2985934,Led Zeppelin
3239,0.316448436,3.055298969,Led Zeppelin
3240,0.144952815,0.564429085,Bob Dylan
3241,-2.350243306,-1.045836957,Bob Dylan
3242,-0.279202907,-0.092926309,Bob Dylan
3243,-1.563872271,2.417533613,Led Zeppelin
3244,-2.457928514,-1.85178412,The Rolling Stones
3245,-2.129239161,-1.151733458,The Rolling Stones
3246,-2.91744329,3.629706649,The Rolling Stones
3247,0.461318737,-1.22061811,Johnny Cash
3248,-0.164059408,1.567015989,Led Zeppelin
3249,-1.920444609,1.682870807,Led Zeppelin
3250,-1.415801679,-0.516883258,Led Zeppelin
3251,-1.338346551,0.823408365,Led Zeppelin
3252,-2.300742267,0.137886593,Led Zeppelin
3253,-2.615218389,1.257778122,The Rolling Stones
3254,2.891766946,-1.564727071,Bob Dylan
3255,-2.852224363,1.392933773,The Rolling Stones
3256,-2.969561151,1.708291598,The Rolling Stones
3257,-1.705694015,-0.878562887,The Beatles
3258,1.456611466,0.137822225,Bob Dylan
3259,-2.095865681,-1.899751042,Eminem
3260,-2.409050539,-1.243636851,Eminem
3261,-3.109662531,-0.024322953,Eminem
3262,-2.027915033,-0.84037362,Eminem
3263,-2.490241224,-1.30765024,Eminem
3264,-1.715419674,-0.217847028,Elvis Presley
3265,-1.810262822,0.37607165,Eminem
3266,-1.807822412,-1.186168754,Eminem
3267,-1.476584486,0.646276559,Eminem
3268,-3.025424645,-1.797688556,Eminem
3269,-2.600139242,-2.162625592,Eminem
3270,-1.551348341,-0.683056594,Eminem
3271,-1.336758678,-0.012926061,Eminem
3272,-2.051623063,1.493101972,Eminem
3273,-0.490894038,0.897452499,Frank Sinatra
3274,-2.186186626,-0.577352241,Drake
3275,-3.38023829,-0.251380547,Eminem
3276,-1.037927319,-0.922596279,Drake
3277,0.033826259,0.043814372,Drake
3278,-2.209173651,0.687516926,Eminem
3279,-0.4402815,0.312814141,Frank Sinatra
3280,-0.602043825,-1.369568192,Drake
3281,-0.199065851,-0.338604184,Drake
3282,-1.595485416,-0.568051933,Drake
3283,-0.276708422,-2.354987311,Johnny Cash
3284,3.154765479,0.734358484,Frank Sinatra
3285,3.700201388,-0.023428531,Frank Sinatra
3286,-0.316448882,-2.508354976,Johnny Cash
3287,2.797691319,0.486587649,Frank Sinatra
3288,2.990435606,1.076917566,Frank Sinatra
3289,3.030887372,0.092741513,Frank Sinatra
3290,-0.484116644,-0.431895829,Johnny Cash
3291,3.401472029,0.064252331,Frank Sinatra
3292,2.428656101,0.636455921,Frank Sinatra
3293,2.632885279,0.867432239,Frank Sinatra
3294,-0.159240121,-1.735195997,Johnny Cash
3295,3.926760626,-0.313908699,Frank Sinatra
3296,-0.007125326,-0.568965098,Johnny Cash
3297,3.575782156,1.021706446,Frank Sinatra
3298,0.107144772,-2.299458087,Johnny Cash
3299,-0.302405223,-1.821844105,Johnny Cash
3300,3.32998716,0.485509067,Frank Sinatra
3301,2.65133924,1.374789053,Frank Sinatra
3302,2.872770152,0.55813541,Frank Sinatra
3303,-0.275607426,-1.163292604,Elvis Presley
3304,-0.166685169,-2.078396237,Johnny Cash
3305,-0.83783257,-1.525684611,Elvis Presley
3306,1.008310999,-1.049481499,Johnny Cash
3307,0.230302776,0.323438913,Frank Sinatra
3308,4.080268416,0.51904226,Frank Sinatra
3309,-0.73319727,-1.575153325,Johnny Cash
3310,2.703768132,0.654249708,Elvis Presley
3311,0.240114072,-0.707174563,Johnny Cash
3312,1.9213588,-1.006514008,Johnny Cash
3313,3.500609478,0.817608092,Frank Sinatra
3314,4.895308409,0.700745007,Frank Sinatra
3315,3.889333467,0.14856601,Frank Sinatra
3316,1.22089328,1.169377942,Johnny Cash
3317,0.115818561,0.565307078,Elvis Presley
3318,0.707576216,-1.229290345,Johnny Cash
3319,-0.475082601,0.285332087,Johnny Cash
3320,-1.170210075,-1.115001705,Johnny Cash
3321,0.365078447,-0.395341275,Frank Sinatra
3322,2.943116006,0.815691453,Frank Sinatra
3323,3.656601503,0.015479638,Frank Sinatra
3324,-1.190178779,-0.29483741,Elvis Presley
3325,0.589333082,-0.591553886,Frank Sinatra
3326,2.577965408,-0.066828509,Frank Sinatra
3327,0.623492933,-1.561789399,Frank Sinatra
3328,0.918257072,-0.366135012,Frank Sinatra
3329,2.74316718,-0.35960366,Elvis Presley
3330,-1.219994633,-1.173430186,Elvis Presley
3331,-0.375053155,2.174616295,Frank Sinatra
3332,0.119396647,-0.167178634,Frank Sinatra
3333,1.311900724,-0.594792383,Frank Sinatra
3334,4.196059925,0.1302538,Frank Sinatra
3335,-0.536919052,-1.610159417,Frank Sinatra
3336,3.584414092,0.20924073,Frank Sinatra
3337,0.264731222,-1.07525589,Frank Sinatra
3338,3.038180967,0.766072915,Frank Sinatra
3339,2.706703011,-1.068766341,Elvis Presley
3340,2.632615745,-0.097670313,Frank Sinatra
3341,3.785228708,0.347982594,Frank Sinatra
3342,1.864321097,0.496921286,Frank Sinatra
3343,0.417430769,-1.052813001,Elvis Presley
3344,-1.29763208,-0.206436297,The Beach Boys
3345,-0.292731022,-0.870050844,The Beach Boys
3346,-1.59783169,-1.227183536,The Beach Boys
3347,0.075455837,-0.709163153,Johnny Cash
3348,3.680728052,1.081983907,Frank Sinatra
3349,1.160073925,-1.348080987,Johnny Cash
3350,-0.233819943,-0.958091484,The Beach Boys
3351,-1.683234033,-0.993933929,The Beach Boys
3352,-1.314253441,-1.119247347,The Beach Boys
3353,3.136403206,1.790009499,The Beach Boys
3354,-2.287129894,1.05097238,The Beach Boys
3355,4.245437864,0.91233758,Elvis Presley
3356,-2.452753767,0.662264284,The Beach Boys
3357,-0.90241075,-0.272275885,The Beach Boys
3358,-0.674780839,-0.807367166,The Rolling Stones
3359,-1.864811654,-0.268767493,The Beach Boys
3360,-0.805350061,-0.536895846,The Beach Boys
3361,0.579531903,-0.066525819,The Beach Boys
3362,1.71032015,-0.020091604,Frank Sinatra
3363,-1.055451084,-0.332872543,The Beach Boys
3364,1.977633372,0.763176741,Frank Sinatra
3365,-1.526012493,-0.939406549,The Beach Boys
3366,-0.816255959,0.13394444,The Beach Boys
3367,-0.788974514,-0.445040035,The Beach Boys
3368,1.48240472,-1.81632107,Johnny Cash
3369,0.493060577,-0.695410265,The Beach Boys
3370,-0.555741891,0.850709238,The Rolling Stones
3371,-1.042467387,0.240087402,The Beach Boys
3372,-2.124014444,0.338915502,Bob Dylan
3373,-0.489536147,0.081953095,The Rolling Stones
3374,-1.545969403,-0.539828053,The Beach Boys
3375,-1.977675155,-0.433189421,The Beach Boys
3376,0.074168717,-1.194263261,Elvis Presley
3377,3.451675852,-0.692834164,Elvis Presley
3378,-1.086246022,-0.722920833,The Rolling Stones
3379,0.284766667,-0.612201047,The Beach Boys
3380,-1.639416126,0.240321137,The Rolling Stones
3381,-1.800933509,-0.336694495,The Rolling Stones
3382,1.112065037,-1.228996871,Johnny Cash
3383,2.348256284,2.556764364,Frank Sinatra
3384,-0.117122017,-0.500539265,The Beach Boys
3385,0.228809715,-0.289124239,Frank Sinatra
3386,1.926004782,-0.544080041,The Beach Boys
3387,-0.654741182,1.630046501,The Beach Boys
3388,1.421202129,-0.106366218,The Beach Boys
3389,1.417140445,1.056523158,Frank Sinatra
3390,2.401928041,0.76245491,Frank Sinatra
3391,-1.890129698,1.147367869,Frank Sinatra
3392,1.018938804,2.63026357,Bob Dylan
3393,1.346451532,3.41197566,Frank Sinatra
3394,-1.998798144,1.742253484,Frank Sinatra
3395,0.524459895,-1.069016385,The Beach Boys
3396,2.571488902,0.997189742,The Beach Boys
3397,0.114722683,-1.5636639,Johnny Cash
3398,2.184804724,-0.923932068,Bob Dylan
3399,1.099180134,-0.311514694,Frank Sinatra
3400,-2.013457691,-0.061858782,Bob Dylan
3401,-2.317863196,-1.30485248,Frank Sinatra
3402,-2.655935818,-0.186976284,The Rolling Stones
3403,-0.706290952,-0.344765029,The Rolling Stones
3404,-0.490116939,-1.342007412,Elvis Presley
3405,-0.628543492,-0.30581006,The Rolling Stones
3406,1.149486182,0.736753337,Bob Dylan
3407,0.18538561,-1.031742572,The Beach Boys
3408,0.408827318,1.188007521,The Rolling Stones
3409,-0.480725702,-0.842610927,Bob Dylan
3410,1.390228612,-0.559031277,The Beatles
3411,-0.540523004,0.695089512,The Rolling Stones
3412,0.659975349,0.944425461,The Beatles
3413,-1.025986085,-0.342977133,The Rolling Stones
3414,1.4567614,0.574026732,The Beatles
3415,-1.738679237,-0.507972388,The Beach Boys
3416,3.401146644,-0.385609415,Frank Sinatra
3417,0.926853498,0.366153559,Elvis Presley
3418,-0.067047776,-0.605845422,The Beach Boys
3419,-0.835837745,1.30444099,Led Zeppelin
3420,-1.018241018,2.192403034,Johnny Cash
3421,2.055518853,-0.013773623,Elvis Presley
3422,2.019032459,0.029908289,Bob Dylan
3423,1.724565461,1.160701188,Led Zeppelin
3424,0.232656133,-1.468050515,Bob Dylan
3425,-1.435862376,0.255549543,Led Zeppelin
3426,2.126720797,0.303155941,Bob Dylan
3427,-1.371561849,1.040149152,Led Zeppelin
3428,-0.019228579,2.412595039,Elvis Presley
3429,-0.803303187,0.496150472,Bob Dylan
3430,-0.537176679,0.623426907,Led Zeppelin
3431,3.584895217,0.108161221,Frank Sinatra
3432,-0.965350461,1.191617804,Led Zeppelin
3433,-0.715350211,2.849143799,The Rolling Stones
3434,1.267724348,3.97959102,Elvis Presley
3435,-0.882094727,0.47633197,The Rolling Stones
3436,-1.052858265,0.593476513,The Beatles
3437,-0.209602236,1.092588096,The Beatles
3438,-0.802349704,-0.54899961,The Beatles
3439,-1.51319143,1.897636162,Led Zeppelin
3440,-1.282180383,2.870626282,The Beatles
3441,0.384375276,0.198499678,The Beatles
3442,0.03563086,0.014931748,The Beatles
3443,-1.256434573,0.416340916,The Beatles
3444,1.005451277,-0.147137735,The Beatles
3445,-0.568866381,1.278862315,The Rolling Stones
3446,1.691208319,-0.045362199,Bob Dylan
3447,-2.273206023,-0.193425659,The Beatles
3448,1.943007667,-1.179806952,The Beatles
3449,0.578106042,0.366377548,The Beatles
3450,0.296852308,-1.785682618,The Beatles
3451,0.18332371,1.046866337,The Beatles
3452,-1.528783396,0.034340792,The Beatles
3453,-2.414808252,0.716829843,The Rolling Stones
3454,0.763618983,-1.020420793,The Beach Boys
3455,0.741864207,-0.670885621,Bob Dylan
3456,-1.747706743,-0.427552328,The Rolling Stones
3457,1.75735096,-0.108402096,The Beach Boys
3458,0.977853859,0.21483196,Led Zeppelin
3459,-1.084347434,3.168156978,Bob Dylan
3460,2.09030872,1.528082988,Led Zeppelin
3461,-0.717347671,-0.318995993,Bob Dylan
3462,-1.358402672,4.303446235,Led Zeppelin
3463,-1.254822663,3.176022206,Led Zeppelin
3464,-2.155991827,4.263619215,Led Zeppelin
3465,-0.86107476,0.87897617,Led Zeppelin
3466,-2.365662179,-0.121548699,The Rolling Stones
3467,-0.710394052,1.473775522,Bob Dylan
3468,-1.862354037,3.331448388,Led Zeppelin
3469,-1.776045384,-0.722410999,Bob Dylan
3470,-1.896271515,3.330579391,Led Zeppelin
3471,-1.64484963,-0.20515413,Led Zeppelin
3472,-2.188479753,-0.070119735,Led Zeppelin
3473,-0.999250105,0.551232919,Led Zeppelin
3474,-1.283063902,0.66430385,The Beatles
3475,0.273398544,-0.484271699,The Beatles
3476,-1.846362438,0.375649589,The Beatles
3477,-1.810378485,1.534240019,The Beatles
3478,-1.862430229,-1.09521316,The Rolling Stones
3479,-1.491149655,0.244969121,Johnny Cash
3480,-0.71957673,1.076029726,Elvis Presley
3481,-2.216101488,1.136018712,The Beatles
3482,0.448409283,2.425274472,Bob Dylan
3483,-2.375575592,-1.275588232,Eminem
3484,-2.707129914,0.301543647,Eminem
3485,-2.000492473,-0.030926858,Eminem
3486,1.253295321,-1.066095315,Johnny Cash
3487,-0.154792761,0.805662515,Eminem
3488,2.255176565,0.097487015,Elvis Presley
3489,-2.171597369,-0.862265524,Eminem
3490,-2.781481211,-0.948652731,Eminem
3491,-2.178952332,0.389806889,Eminem
3492,-0.081614677,0.562849395,Led Zeppelin
3493,1.740877031,1.308272158,Frank Sinatra
3494,1.936249119,1.669070885,Led Zeppelin
3495,-2.501872923,1.242342177,Eminem
3496,-2.76618636,0.232829191,Eminem
3497,-2.765367594,0.861064752,Eminem
3498,0.884940671,0.096990736,Drake
3499,-0.664209508,0.345254774,Drake
3500,-1.014648221,0.861110929,Drake
3501,-2.136208077,-0.339423241,Eminem
3502,-0.850386249,-1.024670541,Drake
3503,0.477582181,-1.155378288,Johnny Cash
3504,3.570232212,0.415457561,Frank Sinatra
3505,0.01625859,-1.330801696,Johnny Cash
3506,0.814712183,-1.610944931,Johnny Cash
3507,-1.028311796,0.495165847,Johnny Cash
3508,3.607795049,0.18421554,Frank Sinatra
3509,2.996981521,0.504291396,Frank Sinatra
3510,3.185832335,0.520334205,Elvis Presley
3511,0.166157748,0.071208486,Johnny Cash
3512,0.366580399,-1.181941318,Johnny Cash
3513,0.294125069,-1.743794464,Johnny Cash
3514,-0.049809862,-1.607808242,Johnny Cash
3515,1.819598033,-0.861245951,Johnny Cash
3516,3.593984648,0.891089415,Frank Sinatra
3517,-0.214755493,-1.691358863,Johnny Cash
3518,0.783022021,-1.788791881,Johnny Cash
3519,-1.773875505,-1.973334437,Johnny Cash
3520,0.797472936,-1.137881894,Johnny Cash
3521,4.415164674,0.325096864,Frank Sinatra
3522,1.338720387,-1.508445666,Johnny Cash
3523,3.812480491,0.109337588,Frank Sinatra
3524,-0.651211485,-0.832290829,Johnny Cash
3525,-0.006961464,-0.871758581,Johnny Cash
3526,-0.148834055,-1.000930293,Johnny Cash
3527,3.480565593,0.302633138,Frank Sinatra
3528,0.195982203,-0.486764978,Frank Sinatra
3529,-0.441104351,-2.127148967,Johnny Cash
3530,-0.510494431,-0.271194897,Johnny Cash
3531,-0.953538603,-1.898388506,Johnny Cash
3532,2.748281921,0.758886768,Frank Sinatra
3533,2.694205485,1.641141098,Frank Sinatra
3534,1.991733227,-0.527988036,Frank Sinatra
3535,0.765824702,-0.703798502,Frank Sinatra
3536,2.535514243,-1.424803317,Frank Sinatra
3537,-0.933242827,-0.410397114,Frank Sinatra
3538,0.14419749,-0.824348641,Frank Sinatra
3539,-1.157373663,-0.637644224,Elvis Presley
3540,-0.133944097,-2.132432736,Johnny Cash
3541,2.534937963,2.502010677,Elvis Presley
3542,3.598593014,0.62221179,Frank Sinatra
3543,2.378755019,0.701677316,Frank Sinatra
3544,2.902792719,0.473193418,Frank Sinatra
3545,-0.771091432,-1.130818112,Elvis Presley
3546,3.004780698,0.245475543,Frank Sinatra
3547,2.662185907,0.111622393,Elvis Presley
3548,0.115802788,-1.42699303,Johnny Cash
3549,2.243501362,2.126726831,Bob Dylan
3550,3.941589816,0.181357328,Frank Sinatra
3551,1.817311281,-1.207592829,Bob Dylan
3552,-0.284200778,-0.875109399,Elvis Presley
3553,-1.547186727,-0.333359948,The Beach Boys
3554,0.805604807,-0.178167099,Frank Sinatra
3555,-1.53551144,2.701850228,The Beach Boys
3556,0.747956156,-1.513868603,Bob Dylan
3557,0.6449889,-1.709886352,Johnny Cash
3558,-1.699086087,-1.0322922,The Beach Boys
3559,-1.116869063,-0.512834347,The Beach Boys
3560,1.381110591,-0.451461502,The Beach Boys
3561,2.898140004,-0.867097577,Bob Dylan
3562,-0.939505429,-1.625748299,Elvis Presley
3563,-1.624670434,-0.808453979,The Beach Boys
3564,3.205434134,0.017782708,Bob Dylan
3565,0.040702639,-1.095736832,Johnny Cash
3566,-1.73276492,-0.418172438,The Beach Boys
3567,0.220271602,0.935954374,Johnny Cash
3568,-1.14106565,-1.088973247,The Beach Boys
3569,4.286126411,0.076856616,Frank Sinatra
3570,-1.669150991,-1.352790411,The Beach Boys
3571,-1.399659505,-1.602711499,The Rolling Stones
3572,0.786539607,0.668214698,Johnny Cash
3573,-0.992413992,-1.415838206,The Beach Boys
3574,-0.872899148,1.129277954,The Beach Boys
3575,-0.18181387,0.690052582,Frank Sinatra
3576,-1.347689811,-0.97131886,The Rolling Stones
3577,-1.036516888,-0.046420839,The Rolling Stones
3578,-0.69653295,-0.652827081,The Rolling Stones
3579,-0.840538793,-1.242109849,The Rolling Stones
3580,2.141862594,-0.820936343,Bob Dylan
3581,-0.804579978,-1.063866508,Elvis Presley
3582,1.910929687,-1.331985416,Elvis Presley
3583,0.092583093,-0.978078715,The Rolling Stones
3584,-1.862608231,0.386790492,The Rolling Stones
3585,-0.584245812,-0.776105934,Elvis Presley
3586,-0.861933698,1.057098641,The Rolling Stones
3587,1.796327657,0.286167958,Frank Sinatra
3588,-2.582141968,1.47314295,The Beach Boys
3589,0.7471934,-1.126435281,Bob Dylan
3590,-1.771836681,-0.640791946,The Beach Boys
3591,3.589996354,0.387754685,Frank Sinatra
3592,-1.011796094,-0.878147581,The Beach Boys
3593,2.51345991,0.691103642,The Beach Boys
3594,2.085962735,0.108167901,Frank Sinatra
3595,-1.076101191,-1.167923995,Frank Sinatra
3596,0.788145452,-0.917222635,Bob Dylan
3597,0.450352672,0.916119921,The Beach Boys
3598,0.825154372,0.354869474,The Beach Boys
3599,0.47070315,2.898589691,Bob Dylan
3600,-1.107828183,-1.2869753,Johnny Cash
3601,-0.980522689,2.498292556,Frank Sinatra
3602,2.497066023,1.777168466,The Beach Boys
3603,-0.309661099,2.126202248,Frank Sinatra
3604,-1.80457493,1.539782453,Frank Sinatra
3605,-0.748429013,-0.826491193,The Beach Boys
3606,-1.004009912,-0.184997392,Frank Sinatra
3607,2.061960706,-0.445874993,The Beach Boys
3608,-1.570089249,5.146603745,Bob Dylan
3609,-0.167389748,1.148075306,The Beach Boys
3610,-0.789838983,1.450768512,The Beach Boys
3611,-0.094196374,-0.716446614,The Beach Boys
3612,1.437312816,1.940392397,Bob Dylan
3613,-1.331197207,4.601142602,Bob Dylan
3614,0.818514997,-0.366176097,Bob Dylan
3615,1.167015417,0.684093421,The Beach Boys
3616,-0.566196914,1.142078968,The Beatles
3617,-0.809121241,-1.023364018,Elvis Presley
3618,0.660292572,0.31392968,The Beatles
3619,2.372543717,-0.434181745,The Beach Boys
3620,-0.673011977,-0.547075457,Elvis Presley
3621,0.628418298,-0.74815281,The Rolling Stones
3622,0.88724822,0.46201057,The Beach Boys
3623,0.645934427,0.874378187,The Beach Boys
3624,1.670315729,-0.217126277,Bob Dylan
3625,4.202463605,0.387747037,Elvis Presley
3626,0.384727656,-0.539768504,Bob Dylan
3627,2.28953412,-0.731472545,Bob Dylan
3628,-0.360023948,-0.91822288,The Rolling Stones
3629,-0.075131004,-0.501118904,The Beach Boys
3630,-1.323642071,1.253309676,The Beatles
3631,-0.064443396,-1.104051897,The Beatles
3632,2.842555367,-0.565308325,Elvis Presley
3633,3.745016266,-0.246555221,Elvis Presley
3634,1.334181644,0.00041468,The Rolling Stones
3635,2.175710943,1.226888571,The Beatles
3636,0.422384199,-0.492766951,Bob Dylan
3637,0.539980078,1.559626622,The Rolling Stones
3638,1.565158042,0.997685742,The Rolling Stones
3639,-0.951078655,-0.735592209,The Beatles
3640,-0.022544651,-0.312526832,The Beatles
3641,1.796482699,1.396164226,Elvis Presley
3642,-0.551509632,-0.242328735,Johnny Cash
3643,-1.303442151,1.011816632,Johnny Cash
3644,-0.719152735,-1.087087842,The Beach Boys
3645,-0.036807091,0.623463222,The Beatles
3646,0.769473674,0.624557184,Led Zeppelin
3647,0.01224341,-1.004264814,Elvis Presley
3648,0.695251789,-0.715478484,Elvis Presley
3649,-1.322982931,2.90424344,Led Zeppelin
3650,1.155115717,-0.972654556,Frank Sinatra
3651,2.465630045,0.409629163,Elvis Presley
3652,2.308639034,1.186806985,Frank Sinatra
3653,0.823554715,-0.646736876,Elvis Presley
3654,0.048203115,1.804093573,Elvis Presley
3655,-2.57544191,2.185189938,The Rolling Stones
3656,2.719076864,1.956816457,Elvis Presley
3657,1.690885174,-0.597815993,Bob Dylan
3658,1.409629287,-0.469616879,The Beach Boys
3659,-1.678970538,-0.054145611,The Rolling Stones
3660,-1.588653706,1.841304687,The Rolling Stones
3661,2.981177368,0.221476368,Elvis Presley
3662,-3.088884437,1.018637464,The Rolling Stones
3663,-1.400311097,-1.016403247,The Beatles
3664,0.532787074,-0.870654354,The Beatles
3665,-2.249313698,0.915147418,The Rolling Stones
3666,-2.009690737,-0.315366274,Led Zeppelin
3667,-1.397407779,-0.842479146,The Beatles
3668,2.11791293,1.72196425,Elvis Presley
3669,-1.601677882,0.686307662,The Beatles
3670,-1.913866389,-0.499961741,The Beatles
3671,0.044619453,0.780258171,The Beatles
3672,-0.272723846,0.280674585,The Beatles
3673,-2.085929783,-0.067728923,The Beatles
3674,-0.626622098,-1.010605275,The Beatles
3675,-1.618691085,-0.864814348,The Beatles
3676,-1.730591802,0.993703326,The Beatles
3677,0.840778822,-1.095333953,The Beatles
3678,-1.228905957,-0.86596513,The Beatles
3679,-1.086661811,-0.694504778,The Rolling Stones
3680,-0.637802929,-0.328523933,The Beach Boys
3681,1.39270444,-0.913708418,The Beach Boys
3682,2.408801603,0.980606589,The Beach Boys
3683,-0.206924214,-1.080772197,Bob Dylan
3684,1.970194275,1.190962816,The Beach Boys
3685,-0.234079142,-0.746646838,The Beach Boys
3686,-1.822638146,-0.093007424,Led Zeppelin
3687,-1.981088932,-0.624191104,Led Zeppelin
3688,-0.128819045,-0.223766585,Bob Dylan
3689,-1.096279361,2.253092819,Led Zeppelin
3690,-1.766795701,2.659003571,Led Zeppelin
3691,-1.995874763,-0.474934268,Led Zeppelin
3692,1.621350823,0.561096518,Elvis Presley
3693,-2.874596354,-0.776159495,The Rolling Stones
3694,-1.216293536,-0.361987474,Bob Dylan
3695,-2.582864855,-0.992852106,The Rolling Stones
3696,-0.444974356,1.316805458,Led Zeppelin
3697,-0.985953111,-0.408601898,Led Zeppelin
3698,-1.626044431,1.24677664,Led Zeppelin
3699,0.637265601,-0.5547008,Bob Dylan
3700,1.11879152,0.149545603,The Beatles
3701,-2.945696186,-0.581028705,The Rolling Stones
3702,-0.189056259,-0.20850597,The Beatles
3703,-1.185899428,1.484094826,The Beatles
3704,-1.98671566,-0.465095436,Eminem
3705,-3.580981866,0.797890553,Eminem
3706,0.785302652,0.038611823,Johnny Cash
3707,0.759027187,0.111093351,Johnny Cash
3708,-2.290522109,2.895300184,Eminem
3709,-1.619152051,-0.923782938,Johnny Cash
3710,-1.891036472,-1.276975982,Elvis Presley
3711,-1.987004346,1.412821608,Eminem
3712,-2.637765345,-1.047391719,Eminem
3713,-2.694843792,1.542283066,Eminem
3714,-1.82139613,0.548215233,Led Zeppelin
3715,-1.062722132,-1.983627255,Elvis Presley
3716,-0.920650588,0.88170543,Drake
3717,-3.011868345,-0.731544516,Eminem
3718,-2.570980801,-0.400361649,Eminem
3719,-0.380856713,-0.78772178,Drake
3720,-2.764987605,-1.44340293,Eminem
3721,-0.887355424,-0.202032164,Drake
3722,-1.22253704,0.422244333,The Beach Boys
3723,-1.333947296,0.611596282,Drake
3724,-1.484307077,0.51135209,Drake
3725,-1.383133659,0.316827189,Drake
3726,-0.792997416,1.165067175,Drake
3727,-1.014648221,0.861110929,Drake
3728,-1.764123811,-0.276812496,Drake
3729,-0.221267118,-0.246813055,Drake
3730,-2.789352173,-0.12190557,Eminem
3731,-1.834438597,-0.384521238,Eminem
3732,-1.274135673,1.30782353,Eminem
3733,4.104618895,0.667795073,Frank Sinatra
3734,3.74022787,1.013470949,Frank Sinatra
3735,-0.511031572,-2.588910019,Johnny Cash
3736,3.074491424,1.674693194,Frank Sinatra
3737,3.366572358,0.000777596,Frank Sinatra
3738,3.24506884,1.308463975,Frank Sinatra
3739,3.658103396,0.400853733,Frank Sinatra
